txn_id,account_id,txn_date,amount,txn_type,channel
500557,2207,2022-10-11,2.15,Debit,POS
500558,2534,2025-06-03,1010.5,Debit,Branch
500559,2222,2022-09-20,5926.82,Debit,Branch
500560,3345,2025-07-01,2883.98,Credit,ATM
500561,2899,2023-10-05,3482.36,Debit,Branch
500562,2494,2019-02-01,52.7,Debit,Branch
500563,3169,2022-08-29,1596.6,Debit,Online
500564,2028,2021-11-14,4389.89,Debit,Online
500565,2896,2023-01-15,2420.88,Credit,ATM
500566,3026,2022-03-08,218.37,Debit,Branch
500567,3215,2023-12-17,4711.14,Debit,POS
500568,2334,2024-05-31,1863.39,Credit,ATM
500569,2888,2025-03-02,239.36,Debit,ATM
500570,3152,2021-08-23,6240.9,Debit,POS
500571,3196,2025-05-02,13562.96,Debit,Branch
500572,2264,2022-08-02,371.69,Debit,POS
500573,3465,2025-07-12,1737.99,Credit,POS
500574,2411,2024-05-23,1074.9,Debit,ATM
500575,2587,2024-03-04,1160.12,Debit,ATM
500576,2289,2023-11-27,4595.71,Credit,POS
500577,2225,2020-10-20,1511.06,Debit,ATM
500578,2384,2023-08-19,213.32,Credit,Branch
500579,2204,2023-11-20,2228.32,Credit,POS
500580,3100,2020-12-17,1037.4,Debit,POS
500581,2897,2024-10-14,2124.65,Debit,Branch
500582,2586,2023-12-19,934.56,Debit,Branch
500583,2821,2025-04-27,6117.65,Debit,ATM
500584,2907,2024-01-13,1411.14,Credit,ATM
500585,2277,2025-02-25,548.81,Credit,Branch
500586,2446,2021-09-14,3807.33,Credit,ATM
500587,3324,2024-08-08,1671.02,Debit,Branch
500588,2019,2025-01-04,1706.39,Debit,Online
500589,3436,2024-03-16,3176.87,Credit,Online
500590,3447,2025-08-02,828.54,Debit,POS
500591,2380,2025-06-18,2795.22,Credit,POS
500592,2482,2023-12-14,603.81,Debit,Online
500593,2311,2024-11-01,1547.22,Debit,POS
500594,2841,2024-06-01,220.39,Credit,Branch
500595,2321,2025-04-21,304.6,Debit,Online
500596,3187,2024-04-10,2846.0,Debit,Branch
500597,2582,2024-06-25,3010.41,Credit,Online
500598,3452,2023-08-06,3646.14,Credit,Online
500599,3280,2024-04-18,101.5,Debit,Online
500600,2602,2023-05-15,175.14,Debit,Online
500601,2894,2025-07-02,1863.18,Debit,Branch
500602,2037,2025-08-16,2485.55,Debit,POS
500603,2102,2024-12-09,89.11,Debit,ATM
500604,2760,2024-10-22,1876.42,Credit,Online
500605,2710,2025-03-25,8244.37,Credit,ATM
500606,2598,2020-06-09,6522.22,Credit,POS
500607,2136,2021-09-22,1206.83,Debit,Online
500608,3260,2024-05-05,1221.67,Debit,Online
500609,2610,2024-04-14,1300.61,Debit,Branch
500610,2706,2023-08-13,939.37,Credit,Online
500611,2606,2023-02-17,76.57,Debit,ATM
500612,2747,2022-12-19,480.37,Debit,ATM
500613,2973,2022-08-05,365.05,Credit,Branch
500614,3146,2024-09-16,5669.42,Debit,Branch
500615,2825,2024-01-10,1264.09,Credit,ATM
500616,2249,2023-11-27,2204.17,Debit,ATM
500617,3313,2022-09-18,2574.5,Credit,ATM
500618,2427,2024-05-19,344.97,Debit,Online
500619,2025,2021-03-30,2814.71,Credit,ATM
500620,2059,2025-01-06,322.49,Credit,ATM
500621,3161,2024-12-26,1157.81,Debit,ATM
500622,2581,2023-09-07,523.02,Debit,Branch
500623,2034,2023-12-28,988.7,Debit,POS
500624,3218,2023-08-17,2176.78,Credit,Online
500625,2457,2023-03-01,3123.88,Debit,ATM
500626,3467,2024-10-30,679.05,Debit,Online
500627,3320,2024-04-13,184.39,Credit,POS
500628,2073,2022-08-19,3840.73,Credit,POS
500629,3036,2023-11-12,61.81,Debit,ATM
500630,2905,2024-07-17,126.72,Debit,ATM
500631,2258,2021-01-09,1794.07,Credit,Online
500632,2515,2023-03-14,1357.48,Credit,Online
500633,2737,2024-12-20,3459.55,Debit,Online
500634,2220,2024-06-05,11.76,Debit,Online
500635,3083,2024-01-17,831.53,Credit,Branch
500636,2416,2022-08-21,1744.12,Debit,Online
500637,3407,2024-08-27,643.29,Credit,POS
500638,3203,2020-05-17,140.73,Credit,ATM
500639,2952,2024-04-17,3431.85,Credit,ATM
500640,2180,2023-09-17,9619.03,Credit,ATM
500641,2038,2021-11-23,1897.91,Credit,Online
500642,2219,2025-05-10,1906.75,Debit,Branch
500643,2750,2024-09-29,1759.57,Debit,Online
500644,3172,2025-01-31,1019.55,Credit,Online
500645,2230,2023-11-08,3639.85,Debit,Branch
500646,3062,2025-07-22,7363.09,Credit,Branch
500647,2072,2025-02-14,1437.85,Credit,Branch
500648,2399,2024-08-27,839.67,Debit,ATM
500649,2898,2025-02-05,808.33,Debit,ATM
500650,3243,2024-05-09,334.81,Credit,Branch
500651,3166,2022-03-04,576.13,Debit,Online
500652,2799,2023-05-30,506.49,Credit,Branch
500653,2055,2024-08-10,2729.78,Debit,Branch
500654,2441,2023-04-12,1040.12,Credit,Online
500655,3176,2024-12-27,65.33,Debit,ATM
500656,2122,2024-03-16,419.3,Debit,Branch
500657,3060,2024-01-21,1146.83,Credit,POS
500658,3056,2024-07-23,675.17,Credit,Online
500659,3128,2024-04-18,36.67,Debit,POS
500660,2326,2024-07-07,3299.21,Credit,Branch
500661,2368,2024-08-06,180.38,Credit,Branch
500662,2298,2024-03-14,4871.42,Debit,Branch
500663,2591,2019-01-15,1667.63,Credit,Branch
500664,2786,2021-08-25,382.1,Debit,Online
500665,2180,2025-05-22,9446.13,Credit,POS
500666,2852,2019-06-26,2201.48,Credit,Branch
500667,2359,2024-06-26,4764.72,Credit,POS
500668,2844,2024-07-21,5148.19,Credit,POS
500669,2455,2024-03-29,532.93,Credit,ATM
500670,3432,2024-10-13,903.14,Credit,Branch
500671,2480,2025-02-08,1397.86,Credit,ATM
500672,3307,2025-04-24,3302.84,Credit,Branch
500673,2263,2025-08-16,866.92,Debit,ATM
500674,2128,2024-10-29,2335.48,Debit,POS
500675,2284,2024-09-19,712.52,Credit,ATM
500676,2630,2024-09-13,104.19,Debit,Branch
500677,3353,2025-03-10,91.07,Credit,POS
500678,2265,2025-03-17,894.65,Credit,Online
500679,3176,2023-05-23,1098.34,Credit,ATM
500680,3046,2025-06-01,2184.07,Credit,POS
500681,2517,2024-10-11,2385.91,Credit,ATM
500682,2505,2025-08-07,284.38,Debit,Branch
500683,3422,2025-05-17,1051.69,Credit,POS
500684,3072,2019-11-07,864.3,Credit,Online
500685,2359,2024-06-14,99.21,Debit,POS
500686,3368,2022-10-22,270.01,Credit,Branch
500687,2611,2025-01-20,6930.94,Credit,Branch
500688,2120,2024-04-30,139.59,Credit,Branch
500689,3221,2023-10-08,3976.23,Credit,POS
500690,3304,2024-11-09,4540.28,Debit,Branch
500691,2665,2024-02-12,13499.63,Debit,Branch
500692,3056,2023-08-12,82.67,Debit,ATM
500693,2352,2022-02-04,677.51,Credit,Online
500694,3276,2022-12-05,572.99,Debit,Branch
500695,2553,2024-06-24,2843.9,Debit,Online
500696,2401,2024-03-19,2470.64,Credit,ATM
500697,2752,2016-12-13,1672.53,Credit,Online
500698,2401,2025-04-21,1562.78,Credit,ATM
500699,2931,2024-01-13,526.27,Credit,Branch
500700,3122,2024-01-08,5031.91,Credit,Online
500701,2609,2025-08-08,2418.08,Credit,POS
500702,3176,2022-10-15,134.22,Credit,Branch
500703,2647,2025-05-23,332.41,Debit,Branch
500704,3456,2022-08-24,1065.86,Debit,Online
500705,2396,2025-04-08,7755.33,Credit,POS
500706,3058,2022-01-22,7965.51,Credit,POS
500707,2804,2021-01-12,469.68,Debit,Online
500708,3416,2024-03-01,7013.49,Credit,Branch
500709,2330,2023-11-11,562.99,Credit,Online
500710,2296,2025-03-25,1180.39,Debit,ATM
500711,3302,2024-05-28,3772.72,Debit,Online
500712,3352,2024-09-17,1429.5,Debit,Branch
500713,3122,2021-02-21,686.62,Debit,ATM
500714,2713,2025-08-07,9416.09,Credit,POS
500715,2616,2024-08-15,1403.97,Credit,POS
500716,3000,2024-02-25,3938.61,Debit,Branch
500717,3121,2025-05-10,1343.08,Debit,Online
500718,2414,2025-04-29,1369.37,Credit,ATM
500719,2011,2019-07-15,889.13,Debit,Branch
500720,2111,2025-01-06,1287.49,Credit,Branch
500721,2517,2025-07-10,105.97,Credit,POS
500722,3023,2023-11-13,288.49,Credit,Branch
500723,2661,2024-02-04,1111.51,Credit,ATM
500724,2928,2025-02-07,1585.58,Debit,ATM
500725,2705,2022-12-28,812.36,Credit,Branch
500726,2378,2023-09-27,4112.42,Debit,POS
500727,3124,2019-11-13,8884.29,Credit,Branch
500728,3086,2025-03-20,4471.81,Debit,ATM
500729,3445,2025-06-09,287.22,Debit,ATM
500730,3239,2019-11-16,736.07,Credit,POS
500731,2570,2024-06-27,2374.76,Debit,Branch
500732,3058,2021-10-05,243.69,Credit,Online
500733,2526,2024-05-19,1107.25,Debit,ATM
500734,3310,2024-04-18,601.04,Credit,Online
500735,2916,2024-09-29,5336.48,Credit,POS
500736,3252,2022-11-26,76.68,Credit,POS
500737,2422,2024-08-18,4120.83,Debit,Online
500738,2023,2024-03-19,1326.57,Credit,Online
500739,2213,2023-08-09,1011.66,Credit,ATM
500740,2798,2024-05-02,3636.57,Debit,ATM
500741,3443,2024-02-24,224.11,Debit,POS
500742,2941,2024-09-18,29.71,Debit,Online
500743,3215,2024-11-21,746.67,Debit,Online
500744,2704,2018-12-14,631.82,Credit,Branch
500745,3438,2024-11-22,72.63,Debit,Online
500746,3412,2024-03-16,1265.46,Debit,POS
500747,2327,2025-03-24,1120.96,Debit,ATM
500748,3294,2025-06-05,69.19,Credit,ATM
500749,2027,2024-05-14,686.1,Credit,ATM
500750,2889,2017-05-02,356.62,Debit,ATM
500751,2656,2025-03-05,2230.77,Debit,Branch
500752,2452,2020-09-11,56.94,Credit,Online
500753,3401,2022-05-07,1589.65,Debit,POS
500754,2994,2024-05-15,1005.35,Debit,ATM
500755,2208,2025-08-10,2326.48,Credit,Online
500756,2209,2024-04-12,64.91,Credit,Online
500757,2176,2020-04-30,1521.5,Debit,Online
500758,2457,2025-02-01,690.09,Credit,POS
500759,2104,2019-01-01,4611.09,Credit,Online
500760,2397,2024-06-09,517.47,Debit,POS
500761,3148,2019-08-30,2369.61,Debit,POS
500762,3311,2023-02-01,2763.71,Credit,Online
500763,3179,2023-07-28,749.97,Credit,Online
500764,2745,2021-01-04,1128.13,Credit,POS
500765,3044,2024-06-04,7660.4,Credit,ATM
500766,3416,2025-06-24,1375.48,Credit,POS
500767,2080,2025-04-07,1729.58,Debit,POS
500768,3357,2025-06-22,2276.88,Credit,Online
500769,3085,2024-02-29,1322.55,Credit,Online
500770,2580,2024-12-25,540.82,Credit,POS
500771,2673,2021-12-20,2140.92,Credit,Online
500772,2658,2021-02-20,4768.62,Debit,POS
500773,2237,2024-05-04,2327.43,Debit,POS
500774,2346,2023-04-28,3528.21,Debit,Branch
500775,2443,2025-03-28,1277.91,Debit,Branch
500776,2009,2024-03-17,5097.38,Debit,POS
500777,2752,2024-08-10,230.82,Credit,Branch
500778,2715,2024-07-08,2287.75,Debit,Online
500779,2495,2024-12-10,48.97,Debit,ATM
500780,2265,2024-07-17,835.1,Credit,Branch
500781,3455,2025-01-17,2392.44,Debit,ATM
500782,3018,2024-11-10,4734.1,Credit,POS
500783,2713,2024-03-04,993.47,Credit,Online
500784,3085,2024-12-15,696.48,Credit,Online
500785,2559,2024-01-12,457.07,Debit,POS
500786,2324,2021-04-28,936.02,Debit,POS
500787,3010,2025-03-05,595.82,Debit,POS
500788,3156,2024-05-23,779.8,Debit,Online
500789,2976,2022-09-23,2917.26,Credit,Online
500790,2850,2019-11-26,2404.08,Credit,Branch
500791,2004,2023-10-12,350.55,Debit,Online
500792,2957,2023-09-10,469.97,Credit,Branch
500793,2928,2025-01-29,1166.39,Debit,ATM
500794,2619,2024-04-13,4518.73,Credit,ATM
500795,2366,2023-10-30,1314.37,Debit,Branch
500796,3469,2023-12-22,1302.61,Credit,Branch
500797,2563,2024-03-24,4679.51,Credit,Branch
500798,2409,2023-01-15,563.93,Credit,ATM
500799,3060,2024-03-18,3988.39,Debit,Online
500800,2723,2021-09-10,8259.16,Debit,Online
500801,2837,2024-07-03,7079.42,Credit,ATM
500802,2973,2024-02-13,4299.95,Debit,ATM
500803,2553,2023-08-25,618.38,Debit,Online
500804,2229,2024-06-11,11528.52,Debit,ATM
500805,2252,2024-11-20,2665.6,Credit,Branch
500806,3410,2024-12-17,593.97,Credit,POS
500807,2759,2023-08-23,1232.54,Debit,ATM
500808,2626,2025-06-13,505.01,Credit,Branch
500809,2480,2025-04-23,5558.57,Debit,POS
500810,3083,2024-11-13,549.75,Credit,ATM
500811,3370,2025-03-14,1191.65,Debit,Online
500812,3154,2024-07-09,2556.05,Credit,ATM
500813,2802,2025-01-02,2815.05,Credit,ATM
500814,2714,2023-07-23,4145.18,Credit,POS
500815,3299,2022-12-19,539.84,Credit,Online
500816,3285,2024-02-04,1067.42,Credit,POS
500817,2586,2025-02-20,1195.96,Credit,Branch
500818,3447,2024-08-02,3914.72,Debit,ATM
500819,3242,2023-10-16,3680.55,Debit,Online
500820,3270,2023-12-04,1229.3,Credit,Online
500821,2085,2024-02-21,840.98,Debit,POS
500822,2196,2023-02-01,2597.93,Debit,ATM
500823,2448,2024-09-10,7642.11,Debit,Branch
500824,3142,2023-04-04,3495.59,Debit,Online
500825,2118,2023-12-13,770.13,Debit,POS
500826,2125,2024-10-19,1149.11,Debit,Online
500827,2048,2020-08-27,1418.78,Debit,Online
500828,2288,2023-12-30,1313.18,Debit,Online
500829,3379,2025-02-01,671.89,Credit,ATM
500830,3082,2022-10-03,598.36,Credit,Branch
500831,3076,2024-07-08,3982.06,Credit,ATM
500832,2439,2025-02-08,3197.98,Debit,Online
500833,2938,2024-09-13,7941.44,Credit,ATM
500834,3169,2022-08-28,2622.38,Debit,POS
500835,2799,2023-02-06,2612.31,Debit,POS
500836,3285,2025-02-02,3404.05,Credit,POS
500837,2855,2023-12-26,8521.85,Debit,POS
500838,2487,2022-09-17,656.94,Debit,POS
500839,2959,2023-01-17,616.09,Credit,POS
500840,3415,2021-11-16,58.51,Debit,POS
500841,3240,2024-03-25,3574.28,Debit,Online
500842,2748,2023-07-29,2912.69,Credit,Online
500843,2896,2022-04-08,4853.98,Debit,POS
500844,3464,2019-12-27,795.1,Debit,Branch
500845,3123,2024-11-16,2197.15,Debit,POS
500846,2754,2024-08-18,3805.18,Debit,ATM
500847,2422,2025-05-31,122.12,Debit,Branch
500848,3359,2023-01-13,637.39,Debit,ATM
500849,3466,2021-08-01,3245.21,Credit,Branch
500850,2107,2023-09-26,1227.22,Debit,Online
500851,2048,2024-09-16,3338.22,Debit,Branch
500852,2173,2024-07-27,3249.89,Credit,ATM
500853,2580,2025-06-14,1480.21,Debit,ATM
500854,2240,2024-09-02,1787.95,Credit,Branch
500855,3324,2025-05-22,1373.86,Credit,Online
500856,3372,2023-08-03,8931.38,Credit,Online
500857,2271,2024-11-21,590.27,Debit,Online
500858,3244,2025-03-05,1689.5,Credit,ATM
500859,2213,2023-08-04,3595.53,Credit,Branch
500860,3181,2025-01-04,691.51,Credit,ATM
500861,2549,2023-12-07,1340.94,Debit,ATM
500862,2061,2022-09-27,116.59,Debit,POS
500863,2643,2024-08-20,1992.59,Debit,Online
500864,3235,2025-03-10,2431.19,Credit,POS
500865,3401,2025-07-16,2304.97,Debit,POS
500866,2182,2024-11-18,362.56,Credit,Branch
500867,3255,2024-11-16,502.98,Credit,ATM
500868,2440,2025-03-15,937.24,Debit,POS
500869,2697,2021-06-12,2704.26,Debit,Online
500870,2164,2023-01-12,2931.73,Debit,POS
500871,3460,2025-03-11,2133.2,Credit,ATM
500872,3186,2024-10-29,3124.69,Credit,ATM
500873,2964,2024-06-20,3035.17,Credit,Branch
500874,3091,2025-04-08,1297.17,Debit,POS
500875,3311,2023-02-09,1596.76,Credit,POS
500876,2216,2024-01-30,1851.89,Credit,POS
500877,2370,2022-01-27,761.81,Credit,POS
500878,2057,2023-12-23,62.5,Credit,ATM
500879,2734,2024-10-22,208.74,Debit,ATM
500880,2742,2025-08-01,1903.66,Debit,Branch
500881,2045,2025-02-12,6993.73,Credit,Online
500882,2993,2025-04-26,3091.5,Debit,Online
500883,2014,2024-12-22,9207.22,Debit,Branch
500884,3190,2023-04-10,5453.02,Credit,ATM
500885,3059,2022-08-01,2398.74,Debit,ATM
500886,3223,2021-08-20,3246.47,Debit,Branch
500887,2178,2022-08-10,6.09,Debit,Branch
500888,3306,2024-03-23,1826.23,Credit,Branch
500889,2822,2025-02-21,1453.17,Credit,POS
500890,3296,2025-03-11,1215.39,Credit,POS
500891,3045,2025-05-27,3201.16,Credit,Branch
500892,2985,2021-12-26,787.98,Credit,ATM
500893,2049,2025-02-24,1351.64,Debit,POS
500894,3038,2024-07-13,1480.62,Credit,Branch
500895,2674,2025-04-23,334.26,Credit,Branch
500896,3274,2021-09-25,681.69,Credit,ATM
500897,3027,2025-06-06,1313.44,Credit,ATM
500898,2112,2023-09-18,708.31,Credit,POS
500899,3335,2020-10-30,1284.54,Debit,Online
500900,2095,2024-02-04,377.38,Debit,POS
500901,2449,2024-12-16,335.82,Debit,Online
500902,2326,2024-11-27,3127.04,Debit,Branch
500903,3462,2023-05-02,1778.63,Debit,Branch
500904,2230,2024-08-25,355.15,Credit,ATM
500905,3267,2025-03-10,1468.15,Credit,ATM
500906,2334,2023-09-23,1873.0,Credit,Online
500907,2976,2024-06-03,889.37,Credit,POS
500908,2136,2023-05-15,105.26,Credit,POS
500909,2588,2024-08-21,190.41,Credit,Online
500910,2935,2024-12-22,171.66,Credit,ATM
500911,3067,2023-08-05,5436.28,Debit,POS
500912,3309,2020-05-26,186.49,Credit,Online
500913,3225,2023-06-11,2856.18,Debit,Branch
500914,2778,2019-11-01,1864.39,Debit,Branch
500915,2455,2025-06-15,5714.72,Debit,POS
500916,2392,2024-03-15,3364.37,Credit,ATM
500917,3490,2024-02-07,1525.33,Debit,Online
500918,2913,2025-06-27,2449.43,Debit,ATM
500919,3363,2021-02-22,173.83,Debit,ATM
500920,2651,2023-05-29,1401.74,Credit,ATM
500921,2729,2022-04-05,205.07,Debit,POS
500922,3239,2023-08-05,2688.67,Credit,Online
500923,3085,2023-10-04,214.43,Debit,Branch
500924,2302,2023-01-17,1305.6,Debit,Online
500925,2787,2024-06-01,615.91,Debit,POS
500926,2321,2025-05-10,532.19,Debit,POS
500927,3142,2024-07-08,331.02,Debit,POS
500928,2045,2024-12-05,5147.61,Credit,Branch
500929,3241,2025-04-17,4803.35,Credit,Branch
500930,3394,2024-07-27,2220.58,Credit,Branch
500931,2035,2024-12-07,3776.22,Debit,Online
500932,2946,2021-06-05,117.7,Credit,POS
500933,2119,2022-09-21,1375.27,Credit,Online
500934,2541,2021-11-07,499.27,Debit,ATM
500935,2505,2024-09-06,1328.42,Debit,Online
500936,2780,2025-05-28,1856.58,Credit,Online
500937,3377,2022-12-26,192.04,Debit,ATM
500938,2693,2022-11-03,216.22,Debit,Online
500939,2598,2021-08-07,959.92,Debit,Online
500940,2140,2024-07-22,874.76,Debit,Online
500941,3332,2025-08-20,650.35,Credit,Branch
500942,2473,2024-08-20,223.7,Debit,Online
500943,2694,2024-02-20,432.66,Debit,Online
500944,2139,2025-05-15,314.36,Debit,Online
500945,2434,2021-10-04,34.04,Credit,POS
500946,2831,2025-07-28,472.8,Debit,POS
500947,3351,2022-02-05,7832.67,Debit,Branch
500948,2494,2019-03-20,5085.71,Credit,ATM
500949,2842,2024-01-21,571.32,Credit,ATM
500950,3314,2022-04-12,2326.64,Debit,Online
500951,2541,2023-06-16,2147.42,Debit,ATM
500952,2443,2023-12-15,777.29,Credit,Online
500953,2067,2023-04-17,6573.85,Debit,Branch
500954,3362,2020-08-24,9537.53,Debit,ATM
500955,2167,2024-04-23,372.47,Credit,POS
500956,2324,2024-07-29,1909.84,Credit,Branch
500957,2209,2025-05-09,1257.19,Debit,Online
500958,3062,2025-02-16,3075.33,Credit,ATM
500959,2548,2023-01-06,45.43,Debit,ATM
500960,3058,2022-01-17,1654.81,Debit,Online
500961,2911,2024-08-27,658.96,Debit,Online
500962,2023,2025-03-15,2302.35,Credit,Branch
500963,2462,2024-02-14,738.85,Debit,Online
500964,2007,2021-07-21,3388.61,Credit,POS
500965,2099,2023-03-04,203.79,Credit,POS
500966,2710,2024-04-27,800.33,Debit,POS
500967,2398,2023-06-26,922.75,Credit,Online
500968,2134,2024-11-09,2534.47,Debit,Branch
500969,2614,2021-11-22,1372.68,Debit,Branch
500970,2678,2025-02-17,4222.91,Debit,Branch
500971,3489,2021-08-22,2837.29,Debit,Online
500972,2993,2021-08-22,4190.12,Credit,Online
500973,2590,2024-04-05,5299.88,Debit,ATM
500974,2710,2024-05-26,243.43,Credit,ATM
500975,2134,2024-11-10,975.04,Debit,POS
500976,2580,2024-12-18,3131.64,Credit,Branch
500977,2872,2025-06-12,139.83,Debit,Online
500978,2032,2023-01-06,969.05,Credit,POS
500979,3380,2024-06-01,1691.18,Credit,ATM
500980,2773,2024-04-11,461.65,Debit,POS
500981,3181,2025-05-23,1721.33,Credit,POS
500982,2414,2025-01-19,887.53,Credit,Online
500983,3255,2022-06-22,183.96,Debit,POS
500984,2551,2024-05-06,1216.39,Debit,ATM
500985,3393,2023-03-02,3183.79,Credit,POS
500986,2784,2021-04-27,242.64,Debit,ATM
500987,2955,2024-04-05,427.31,Debit,Online
500988,2306,2022-01-01,1068.8,Debit,Online
500989,3493,2024-03-19,1228.69,Debit,Branch
500990,2289,2024-10-20,853.99,Credit,Online
500991,2050,2023-08-06,3152.76,Credit,ATM
500992,2660,2024-03-13,1003.63,Debit,POS
500993,3253,2024-10-06,7213.92,Debit,ATM
500994,3382,2023-07-02,5384.89,Debit,Branch
500995,3286,2025-07-06,1423.28,Credit,POS
500996,2830,2022-12-30,996.19,Credit,Branch
500997,3376,2021-04-24,1779.26,Debit,POS
500998,2739,2024-03-23,1820.5,Credit,Branch
500999,2718,2021-08-13,822.85,Debit,ATM
501000,2272,2025-04-21,1331.14,Credit,Online
501001,3182,2022-12-03,7103.19,Credit,Branch
501002,2475,2022-08-09,67.4,Debit,Branch
501003,2293,2025-03-28,2937.18,Debit,ATM
501004,2555,2025-08-12,275.4,Credit,POS
501005,2905,2024-07-24,3335.62,Debit,Online
501006,2406,2023-09-23,4267.3,Debit,Branch
501007,2538,2024-10-14,2994.98,Credit,Branch
501008,2496,2024-07-17,1212.11,Credit,ATM
501009,2895,2021-03-22,2118.06,Credit,Online
501010,3072,2022-12-23,523.11,Debit,ATM
501011,3014,2024-12-31,1165.1,Debit,ATM
501012,2212,2025-04-26,2931.52,Credit,ATM
501013,2521,2021-03-28,5277.2,Debit,POS
501014,2973,2024-12-20,2909.68,Credit,ATM
501015,2325,2025-04-14,862.45,Credit,POS
501016,2105,2023-10-07,658.71,Credit,Online
501017,2483,2025-07-21,3995.84,Debit,Branch
501018,3019,2024-08-09,38.28,Debit,ATM
501019,2996,2024-05-18,3043.1,Debit,Online
501020,2195,2025-06-16,11682.92,Debit,ATM
501021,3016,2021-05-24,426.15,Debit,Online
501022,2292,2025-04-20,778.55,Debit,ATM
501023,3112,2025-02-23,2099.84,Debit,POS
501024,2850,2025-08-13,810.58,Debit,Online
501025,2190,2025-03-01,241.7,Credit,Online
501026,2526,2021-05-22,193.33,Debit,ATM
501027,3228,2024-08-23,598.93,Debit,Branch
501028,2650,2024-08-12,610.35,Credit,POS
501029,3033,2024-09-07,509.78,Debit,Online
501030,3123,2025-01-20,1.07,Credit,POS
501031,2046,2021-06-05,2284.74,Credit,POS
501032,3398,2024-07-29,1070.91,Debit,ATM
501033,2504,2024-12-09,693.84,Credit,Branch
501034,3191,2019-12-06,188.86,Debit,ATM
501035,2701,2025-06-04,2033.82,Debit,Branch
501036,2866,2020-08-06,634.64,Debit,Branch
501037,2541,2024-09-07,928.25,Debit,ATM
501038,3280,2024-12-25,4003.25,Credit,POS
501039,2177,2024-11-29,824.52,Credit,ATM
501040,3345,2023-06-21,162.86,Credit,POS
501041,2312,2021-12-11,1241.73,Credit,ATM
501042,3325,2024-09-15,1161.18,Credit,POS
501043,2037,2023-08-31,630.88,Debit,Online
501044,2021,2020-11-03,19.83,Credit,Online
501045,2140,2021-03-07,1454.06,Debit,Online
501046,2822,2025-06-21,5052.12,Debit,Branch
501047,2400,2024-07-21,462.53,Debit,Branch
501048,2897,2024-02-02,39.98,Debit,ATM
501049,3230,2024-11-20,2663.91,Credit,POS
501050,2041,2023-10-23,611.77,Debit,Online
501051,2790,2024-01-28,1339.06,Debit,Online
501052,3109,2024-07-06,4309.46,Credit,POS
501053,2637,2021-10-22,1477.37,Debit,Branch
501054,3388,2023-09-14,1523.95,Debit,ATM
501055,2994,2025-04-02,755.05,Debit,Online
501056,2052,2024-06-12,702.63,Debit,POS
501057,2813,2024-03-18,1017.6,Credit,Branch
501058,2576,2024-06-09,1152.88,Credit,POS
501059,2198,2023-01-27,697.8,Credit,Online
501060,3426,2023-01-18,2493.06,Debit,ATM
